Key,English,Indonesian
PROPQUEST_SCENARIO_INC_001711,"What!? The Volts and Drillers just suddenly disappeared! Oh, were you responsible for this?","Apa!? Volt dan Driller tiba-tiba menghilang! Oh, apakah kamu bertanggung jawab untuk ini??"
PROPQUEST_SCENARIO_INC_001712,"Please hurry to the Gouthan Mountains! I'm worried that if we don't act soon, something bad might happen to Est!","Cepat ke Gouthan Mountains! Saya khawatir jika kita tidak segera bertindak, sesuatu yang buruk mungkin terjadi pada Est!"
PROPQUEST_SCENARIO_INC_001713,"Kill 10 Small Volt and 15 Captain Driller, then meet with Est","Bunuh 10 Small Volt dan 15 Captain Driller, lalu bertemu dengan Est"
PROPQUEST_SCENARIO_INC_001715,The Jester Hero!,The Jester Hero!
PROPQUEST_SCENARIO_INC_001716,"I was trapped by the monsters while researching and hid behind these rocks here. Ahh, so you are searching for the super hero?","Saya terjebak oleh monster saat meneliti dan bersembunyi di balik bebatuan ini di sini. Ahh, jadi kamu sedang mencari pahlawan super??"
PROPQUEST_SCENARIO_INC_001717,I briefly came across him earlier while high up in the Gouthan Mountains. He was in a hurry to save a young boy trapped in Eastern Darkon. Maybe you could head there?,Saya sempat menemukannya lebih awal saat berada di Gouthan Mountains. Dia sedang terburu-buru untuk menyelamatkan seorang anak laki-laki yang terperangkap di Eastern Darkon. Mungkin Anda bisa menuju ke sana?
PROPQUEST_SCENARIO_INC_001718,So you are going there? You are quite brave! This mysterious hero has to be somewhere near where the boy is in Eastern Darkon,"Jadi, Anda akan pergi ke sana? Anda cukup berani! Pahlawan misterius ini harus berada di suatu tempat di dekat tempat bocah itu berada di Eastern Darkon"
PROPQUEST_SCENARIO_INC_001719,Don't blame you. I prefer to stay out of trouble like that myself anyway!,Jangan salahkan Anda. Saya sendiri lebih suka menghindari masalah seperti itu!
PROPQUEST_SCENARIO_INC_001720,"Hush! Be very quiet! I, Zoro the Magnificent!.....am in the middle of a very important mission!","Hush! Diam! Aku, Zoro yang Luar Biasa!..... Saya berada di tengah-tengah misi yang sangat penting!"
PROPQUEST_SCENARIO_INC_001721,Look around the prison in which the boy is locked in East Darkon. I'm sure the hero will be there.,Lihatlah sekeliling penjara tempat bocah itu dikurung di East Darkon. Saya yakin pahlawan itu akan ada di sana.
PROPQUEST_SCENARIO_INC_001722,Find Zoro.,Temukan Zoro.
PROPQUEST_SCENARIO_INC_001724,Key to the Prison,Key to the Prison
PROPQUEST_SCENARIO_INC_001725,I apologize but I have no time to talk. I have to figure a way to rescue that boy and I'm afraid the at time is limited.,Saya minta maaf tetapi saya tidak punya waktu untuk berbicara. Saya harus mencari cara untuk menyelamatkan anak laki-laki itu dan saya khawatir waktunya terbatas.
PROPQUEST_SCENARIO_INC_001726,"At any moment the Steam Walker that put the boy there might return, so I must keep an ever vigilant watch! Maybe you COULD help me?","Setiap saat Steamwalker yang menempatkan bocah itu di sana mungkin akan kembali, jadi saya harus terus waspada! Mungkin kamu BISA membantu saya?"
PROPQUEST_SCENARIO_INC_001727,"How about this? While I secure the perimeter, you acquire a key to open the prison door. Deal?","Bagaimana dengan ini? Sementara saya mengamankan perimeter, Anda mendapatkan kunci untuk membuka pintu penjara. Setuju?"
PROPQUEST_SCENARIO_INC_001728,"Great! While I secure the area, quickly retrieve a key from one of the Steam Walkers!","Hebat! Saat saya mengamankan area tersebut, ambil kunci dengan cepat dari salah satu Steamwalker!"
PROPQUEST_SCENARIO_INC_001729,If you won't help me then I have no time to deal with you!,Jika Anda tidak mau membantu saya maka saya tidak punya waktu untuk berurusan dengan Anda!
PROPQUEST_SCENARIO_INC_001730,Huzzah! Mission accomplished. Good thing I was here. Who knows what might have happened. Anyway! Time for phase 2!,Huzzah! Misi tercapai. Untung saya ada di sini. Siapa yang tahu apa yang mungkin terjadi. Anyway! Saatnya fase 2!
PROPQUEST_SCENARIO_INC_001731,Quickly! Quickly! Retrieve the prison key from one of the Steam Walkers! We may not have much time!,Cepat! Cepat! Ambil kunci penjara dari salah satu Steamwalker! Kita tidak punya banyak waktu!
PROPQUEST_SCENARIO_INC_001732,Find a Prison Key by killing Steam Walkers.,Temukan Prison Key dengan membunuh Steamwalker.
PROPQUEST_SCENARIO_INC_001734,A Test of Trust,A Test of Trust
PROPQUEST_SCENARIO_INC_001735,Now we just need to wait for the right moment to open the door! What is your business with me anyway?,Sekarang kita hanya perlu menunggu saat yang tepat untuk membuka pintu! Apa urusanmu denganku sih??
PROPQUEST_SCENARIO_INC_001736,"Gathering the 8 original heroes? Hmph. Been so long I can hardly recall. Only member I've kept in touch with is Elaine… err, forget I said anything. Hah.","Mengumpulkan 8 pahlawan asli? Hmph. Sudah begitu lama saya hampir tidak bisa mengingatnya. Anggota yang terus saya hubungi hanyalah Elaine... err, lupakan aku mengatakan sesuatu. Hah."
PROPQUEST_SCENARIO_INC_001737,I can prove quickly if it was truly Reonan who sent you. Reonan is perceptive when it comes to people and he doesn't choose just any pushover! How about a test of your skill?,Aku bisa membuktikan dengan cepat jika benar-benar Reonan yang mengirimmu. Reonan tanggap dalam hal yang berkaitan dengan orang dan dia tidak memilih sembarangan! Bagaimana dengan ujian keahlian Anda?
PROPQUEST_SCENARIO_INC_001738,"First, I need to test your skill. Go kill 15 Volts & 15 Captain Volts and come back, Then I will trust you and participate to Reonan's decision.","Pertama, saya perlu menguji keahlian Anda. Bunuh 15 Volt &15 Captain Volts dan kembalilah, Maka saya akan mempercayai Anda dan berpartisipasi dalam keputusan Reonan."
PROPQUEST_SCENARIO_INC_001739,How about you… mmm… Kill 15 Volts & 15 Captain Volts! BAM! There we go. A true test of skill. Then I will know for sure! You can find them East of this location.,Bagaimana denganmu... Mmm... Bunuh 15 Volts & 15 Captain Volts!! BAM! Di sana kita pergi. Ujian keterampilan yang sebenarnya. Maka saya akan tahu pasti! Anda dapat menemukannya di sebelah Timur lokasi ini.
PROPQUEST_SCENARIO_INC_001740,This is the only way to earn my trust.,Ini adalah satu-satunya cara untuk mendapatkan kepercayaan saya.
PROPQUEST_SCENARIO_INC_001741,"Guess I will give credit where it's due. You aren't THAT much of a weakling! Alright, guess I will trust you!","Kiranya saya akan menyebutkan namamu saat jatuh temponya. Anda tidak terlalu lemah! Baiklah, kurasa aku akan mempercayaimu!"
PROPQUEST_SCENARIO_INC_001742,Zoning out the entire time I was giving instructions? Head east of this location and kill 15 Volts & 15 Captain Volts!,Zonasi sepanjang waktu saya memberikan instruksi?? Pergilah ke timur lokasi ini dan bunuh 15 Volt & 15 Captain Volts!
PROPQUEST_SCENARIO_INC_001743,Kill 15 Volts & 15 Captain Volts.,Bunuh 15 Volts & 15 Captain Volts.
PROPQUEST_SCENARIO_INC_001745,The Retired Hero,The Retired Hero
PROPQUEST_SCENARIO_INC_001746,"Since you have my trust, I will give you another piece of information. There is another hero hiding out here in Darkon. His name is Elaine, Hero Ranger.","Karena Anda memiliki kepercayaan saya, saya akan memberi Anda informasi lain. Ada pahlawan lain yang bersembunyi di sini di Darkon. Namanya Elaine, Hero Ranger."
PROPQUEST_SCENARIO_INC_001747,"After the war, and our reincarnation, both Elaine and I fled up here to the mountains.","Setelah perang, dan reinkarnasi kami, baik Elaine dan saya melarikan diri ke sini ke pegunungan."
PROPQUEST_SCENARIO_INC_001748,"If Reonan is trying so hard to reach out to us, then I guess it might be time again. You should go to find Elaine.","Jika Reonan berusaha keras untuk menjangkau kami, maka saya kira ini mungkin sudah waktunya. Kamu harus pergi mencari Elaine."
PROPQUEST_SCENARIO_INC_001749,"He lives west of this current location. Be warned. Since the war, he has retired his weapons and become a self proclaimed pacifist. I'm not sure how willing he will be to join with the rest…","Dia tinggal di sebelah barat lokasi saat ini. Berhati-hatilah. Semenjak perang, ia telah mempensiunkan senjatanya dan menjadi pasifis yang memproklamirkan diri. Saya tidak yakin seberapa bersedia dia untuk bergabung dengan yang lain..."
PROPQUEST_SCENARIO_INC_001750,"Well, you know where he is. Whenever you have the time, seek him out.","Kau tahu di mana dia berada. Kapan pun kau punya waktu, carilah dia."
PROPQUEST_SCENARIO_INC_001751,Greetings stranger! My name is Elaine. What brings you all the way up here?,"Salam, orang asing! Nama saya Elaine. Apa yang membawamu sampai ke sini?"
PROPQUEST_SCENARIO_INC_001752,Elaine lives just West of this location. Please go and find him!,Elaine tinggal tepat di sebelah barat lokasi ini. Pergi dan temukan dia!
PROPQUEST_SCENARIO_INC_001753,Find Elaine.,Temukan Elaine.
PROPQUEST_SCENARIO_INC_001755,Forest Destroyers,Forest Destroyers
PROPQUEST_SCENARIO_INC_001756,"Ahh, Reonan is looking to reunite the original 8 heroes you say? He was a dear friend, but I don't think I will be able to fulfill his request. You see… things have changed since that time…","Ahh, Reonan ingin menyatukan kembali 8 pahlawan asli kamu bilang? Dia adalah teman baik, tetapi saya tidak yakin saya akan dapat memenuhi permintaannya. Kau tahu... banyak hal yang telah berubah sejak saat itu..."
PROPQUEST_SCENARIO_INC_001757,"I know it is for the sake of Madrigal! But, I've resigned from a life of heroics. All I desire now is to live in peace…","Saya tahu itu demi Madrigal! Tapi, saya telah mengundurkan diri dari kehidupan heroik. Yang saya inginkan sekarang adalah hidup dalam damai ..."
PROPQUEST_SCENARIO_INC_001758,"You sure are persistent eh? I'll hear you out if you do something for me. Recently, the ecosystem has been suffering due to deforestation caused by the Elderguards. Defeat them, and I will listen.","Anda sangat gigih ya? Aku akan mendengarmu jika kamu melakukan sesuatu untukku. Baru-baru ini, ekosistem telah menderita karena deforestasi yang disebabkan oleh Elderguards. Kalahkan mereka, dan aku akan mendengarkan."
PROPQUEST_SCENARIO_INC_001759,"Kill 20 Small Elderguards & 15 Elderguards, responsible for the devastation to this environment, and you have my undivided attention!","Bunuh 20 Small Elderguards &15 Elderguards, yang bertanggung jawab atas kehancuran lingkungan ini, dan kamu akan memiliki semua perhatian saya!"
PROPQUEST_SCENARIO_INC_001760,The forest needs our aid!,The forest membutuhkan bantuan kita!
PROPQUEST_SCENARIO_INC_001761,"Wow, you really accomplished the task! Because of you, I no longer need to concern myself over further deforestation!","Wow, kau benar-benar menyelesaikan tugas! Karenmu, saya tidak perlu lagi mengkhawatirkan diri saya sendiri atas deforestasi lebih lanjut!"
PROPQUEST_SCENARIO_INC_001762,Please go kill 20 Small Elderguards & 15 Elderguards before they destroy anymore of this environment!,Tolong bunuh 20 Small Elderguards &15 Elderguards sebelum mereka menghancurkan lingkungan ini lagi!
PROPQUEST_SCENARIO_INC_001763,Kill 20 Small Elderguards & 15 Elderguards located in the Northwestern region of Darkon 1.,Bunuh 20 Small Elderguards &15 Elderguards yang terletak di wilayah Northwestern Darkon 1.
PROPQUEST_SCENARIO_INC_001765,Construction Gone Awry,Construction Gone Awry
PROPQUEST_SCENARIO_INC_001766,"Alright, I guess I should uphold my end of the promise!","Baiklah, kurasa aku harus menjunjung tinggi akhir dari janjiku!"
PROPQUEST_SCENARIO_INC_001767,You say Zoro is going to reunite with Reonan? Well... He did always like playing the Hero. What's this? A letter from Zoro?,Kamu bilang Zoro akan bersatu kembali dengan Reonan? Dia selalu suka berperan menjadi Pahlawan. Apa ini?? Surat dari Zoro??
PROPQUEST_SCENARIO_INC_001768,"Alright. I will read his letter. While I do that, would it be possible for another favor? Monsters, known as Garbagespiders, have been ravaging the land. Could you please defeat them?","Baiklah. Saya akan membaca suratnya. Sementara saya melakukan itu, apakah memungkinkan untuk minta bantuan lain?? Monster, yang dikenal sebagai Garbagespiders, telah menghancurkan tanah ini. Bisakah kamu mengalahkan mereka?"
PROPQUEST_SCENARIO_INC_001769,Garbagespiders were once used to assist workers in construction. They have since become cursed and are soley bent on destruction. Please defeat 20 Small Garbagespiders & 15 Garbagespiders.,Garbagespiders pernah digunakan untuk membantu pekerja di bidang konstruksi. Sejak itu mereka menjadi terkutuk dan bertekad untuk menghancurkan. Tolong kalahkan 20 Small Garbagespiders & 15 Garbagespiders.
PROPQUEST_SCENARIO_INC_001770,Hmm… I would prefer to read the letter without anyone around…,Hmm... Saya lebih suka membaca surat itu tanpa ada orang di sekitarku...
PROPQUEST_SCENARIO_INC_001771,Just in time! I have finished reading the letter.,Tepat pada waktunya! Saya telah selesai membaca surat itu.
PROPQUEST_SCENARIO_INC_001772,Please go defeat 20 Small Garbagespiders & 15 Garbagespiders in Darkon 1 while I finish reading this letter.,Silakan kalahkan 20 Small Garbagespiders &15 Garbagespiders di Darkon 1 sementara saya menyelesaikan membaca surat ini.
PROPQUEST_SCENARIO_INC_001773,Kill 20 Small Garbagespiders & 15 Garbagespiders located near the entrance to Dekane Dungeon.,Bunuh 20 Small Garbagespiders & 15 Garbagespiders yang terletak di dekat pintu masuk ke Dekane Dungeon.
PROPQUEST_SCENARIO_INC_001775,Elaine's Reply,Elaine's Reply
PROPQUEST_SCENARIO_INC_001776,"Zoro wrote this letter to convince me… but no!! I thought about it and nothing can change my mind. After the war, I promised myself I would never kill again… I intend to uphold that vow…","Zoro menulis surat ini untuk meyakinkanku... tapi tidak!! Saya sudah memikirkannya dan tidak ada yang bisa merubah pikiranku. Setelah perang, saya berjanji pada diri sendiri bahwa saya tidak akan pernah membunuh lagi ... Saya bertekad untuk menjunjung tinggi sumpah itu ..."
PROPQUEST_SCENARIO_INC_001777,Can you bring this to Zoro? This letter is for him.,Bisakah kamu membawa ini ke Zoro? Surat ini untuknya.
PROPQUEST_SCENARIO_INC_001778,"Thank you. When Zoro reads this letter, he will fully understand my rationale…","Terima kasih. Ketika Zoro membaca surat ini, dia akan sepenuhnya memahami alasanku..."
PROPQUEST_SCENARIO_INC_001779,I hope you will reconsider. I want Zoro to understand my reasons for declining the offer.,Saya harap Anda akan mempertimbangkan kembali. Saya ingin Zoro memahami alasan saya menolak tawaran itu.
PROPQUEST_SCENARIO_INC_001780,Have you met with Elaine yet? Hmm? He sent a letter?,Apakah Anda sudah bertemu dengan Elaine? Hmm? Dia mengirim surat?
PROPQUEST_SCENARIO_INC_001781,Did you give my letter to Zoro yet?,Apakah kamu sudah memberikan suratku kepada Zoro?
